,Question,Answer
271,"""यूआईडीएआई सुरक्षित क्यूआर कोड क्या है? नए सुरक्षित क्यूआर कोड में क्या जानकारी निहित है?"" ","यूआईडीएआई सुरक्षित क्यूआर कोड आधार के सभी रूपों जैसे ई-आधार, आधार-पत्र, आधार पीवीसी कार्ड और एम-आधार में मौजूद है। सुरक्षित क्यूआर कोड में डिजिटल रूप से हस्ताक्षरित डेटा जैसे आधार नंबर के अंतिम 4 अंक, जनसांख्यिकीय डेटा जैसे नाम, पता, लिंग और जन्म तिथि और आधार संख्या धारक की फोटो शामिल है। इसमें आधार धारक का छिपा हुआ मोबाइल नंबर और ईमेल-आईडी भी शामिल है। इसके अलावा, इस जानकारी को अधिक सुरक्षित और टैम्पर-प्रूफ बनाने के लिए इस पर यूआईडीएआई के डिजिटल हस्ताक्षर भी मौजूद हैं। किसी भी धोखाधड़ी वाली गतिविधि से बचने के लिए पहचान के ऑफ़लाइन सत्यापन के लिए सुरक्षित क्यूआर कोड का उपयोग किया जाता है।"""
272,क्यूआर कोड के क्या लाभ हैं? ,यूआईडीएआई द्वारा अनुमोदित क्यूआर कोड स्टैंड अलोन मोबाइल ऐप और विंडोज आधारित एप्लिकेशन ऑफ़लाइन विधि में काम करता है और इसमें स्कैनिंग के लिए इंटरनेट की आवश्यकता नहीं है। इसके जरिए आधार को दूरस्थ स्थानों पर सीमित या बिना इंटरनेट कनेक्टिविटी के क्यूआर कोड का उपयोग करके सत्यापित किया जा सकता है।
273,कोई आधार सुरक्षित क्यूआर कोड को कैसे पढ़ सकता है?,आधार क्यूआर कोड को केवल इसका उपयोग करके पढ़ा जा सकता है:1. mAadhaar ऐप गूगल प्ले स्टोर और ऐप स्टोर पर उपलब्ध है2. आधार क्यूआर स्कैनर ऐप गूगल प्ले स्टोर और ऐप स्टोर पर उपलब्ध है3. विंडोज आधारित एप्लिकेशन यूआईडीएआई की आधिकारिक वेबसाइट - https://uidai.gov.in/en/ecosystem/authentication-devices-documents/qr-code-reader.html पर उपलब्ध है।
274,विंडोज़ क्यूआर कोड स्कैनर और यूआईडीएआई एप्लिकेशन किस प्रकार काम करते हैं?,"यूआईडीएआई के क्यूआर कोड रीडर एप्लिकेशन की संस्थापना के उपरांत, ई-आधार के सुरक्षित क्यूआर कोड को यूआईडीएआई विनिर्देशों के अनुसार वास्तविक स्कैनर के उपयोग से स्कैन करना होगा। विंडोज़ क्यूआर कोड स्कैनर के उपयोग से क्यूआर कोड स्कैनर के उपयोग द्वारा क्यूआर कोड डिजिटल रूप से सत्यापित करने के बाद एप्लिकेशन निवासी की जनसांख्यिकीय जानकारी प्रदर्शित करेगी।"
275,सुरक्षित क्यूआर कोड का उपयोग कौन कर सकता है? ,"कोई भी आधार धारक या कोई भी उपयोगकर्ता/सेवा एजेंसी जैसे बैंक, एयूए, केयूए, होटल आदि आधार में डेटा के ऑफ़लाइन सत्यापन के लिए इस सुविधा का उपयोग कर सकते हैं।"
276,बायोमेट्रिक लॉकिंग क्या है?,"बायोमेट्रिक लॉकिंग/अनलॉकिंग एक ऐसी सेवा है, जो आधार धारक को अपने बायोमेट्रिक्स को लॉक करने और अस्थायी रूप से खोलने की अनुमति प्रदान करती है। इस सुविधा का उद्देश्य निवासी के बायोमेट्रिक्स डेटा की निजता और गोपनीयता को मजबूत बनाना है।"
277,बायोमेट्रिक्स को अनलॉक (लॉक) कैसे करें?,"एक बार किसी निवासी बायोमेट्रिक लॉकिंग सिस्टम के सक्षम कर लेने पर उसका बायोमेट्रिक तब तक लॉक रहता है जब तक कि आधार धारक नीचे दिए गए किसी विकल्प को नहीं चुन लेता:
इसे अनलॉक करना (जो अस्थायी है) यालॉकिंग सिस्टम को अक्षम करना
बायोमेट्रिक अनलॉक निवासी द्वारा एम-आधार के जरिए, यूआईडीएआई की वेबसाइट, नामांकन केंद्र, आधार सेवा केंद्र (एएसके) पर जाकर किया जा सकता है।
नोट: इस सेवा का लाभ लेने के लिए पंजीकृत मोबाइल नंबर आवश्यक है। यदि आपका मोबाइल नंबर आधार के साथ पंजीकृत नहीं है तो, कृपया नजदीकी नामांकन केंद्र/मोबाइल अपडेट केंद्र पर जाएं।"
278,बायोमेट्रिक लॉक होने पर क्या होता है?,"लॉक्ड बायोमेट्रिक्स पुष्टि करता है कि आधार धारक प्रमाणीकरण के लिए बायोमेट्रिक्स (फिंगरप्रिंट/आईरिस/फेस) का उपयोग नहीं कर सकेगा, यह किसी भी प्रकार के बायोमेट्रिक प्रमाणीकरण को रोकने के लिए एक सुरक्षा सुविधा है।इससे यह भी सुनिश्चित होता है कि कोई भी संस्था किसी भी माध्यम से उक्त आधार धारक के संबंध में बायोमेट्रिक आधारित आधार प्रमाणीकरण नहीं कर सकती है।"
279,क्या सभी बायोमेट्रिक डेटा को लॉक किया जा सकता है?,"बायोमेट्रिक तरीकों के रूप में फिंगरप्रिंट, आईरिस और चेहरे को लॉक कर दिया जाएगा और बायोमेट्रिक लॉकिंग के उपरांत, आधार धारक बायोमेट्रिक के उपर्युक्त तरीकों के उपयोग द्वारा  आधार प्रमाणीकरण नहीं कर सकेगा।"
280,"""बायोमेट्रिक्स को कौन और कब लॉक करेगा?","जिन आधार नंबर धारकों के पास पंजीकृत मोबाइल नंबर हैं, वे अपने बायोमेट्रिक्स को लॉक कर सकते हैं। इस सुविधा का उद्देश्य निवासियों के बायोमेट्रिक्स डेटा की निजता और गोपनीयता को सुदृढ़ करना है।
बायोमेट्रिक्स को लॉक करने के उपरांत यदि बायोमेट्रिक रीति (फिंगरप्रिंट/आईरिस/फेस) के उपयोग द्वारा किसी भी प्रमाणीकरण सेवाओं को लागू करने के लिए यूआईडी का उपयोग किए जाने पर बायोमेट्रिक्स लॉक होने संबंधी संकेत, एक विशिष्ट त्रुटि कोड '330' प्रदर्शित होगा और संस्था बायोमेट्रिक प्रमाणीकरण करने में समर्थ नहीं होगी।"""
281,आधार पेपरलेस ऑफ़लाइन ई-केवाईसी क्या है? ,"यह एक सुरक्षित साझा करने योग्य दस्तावेज है जिसका उपयोग कोई भी आधार नंबर धारक, पहचान के ऑफ़लाइन सत्यापन के लिए कर सकता है।
इस सुविधा का उपयोग करने के इच्छुक निवासी को यूआईडीएआई वेबसाइट पर जाकर अपना डिजिटल हस्ताक्षरित ऑफ़लाइन एक्सएमएल तैयार करना होगा। ऑफ़लाइन एक्सएमएल में नाम, पता, फोटो, लिंग, जन्मतिथि, पंजीकृत मोबाइल नंबर का हैश, पंजीकृत ईमेल पते का हैश और आधार नंबर के अंतिम 4 अंक और उसके बाद समय विवरण सहित संदर्भ आईडी शामिल होगा। यह सेवा प्रदाताओं/ऑफ़लाइन सत्यापन मांगकर्ता संस्था (ओवीएसई) को आधार नंबर एकत्र या संग्रह करने की आवश्यकता के बिना ऑफ़लाइन आधार सत्यापन सुविधा प्रदान करेगी।"""
282,ऑफ़लाइन आधार एक्सएमएल कैसे सृजित करें?,"आधार ऑफलाइन ई-केवाईसी सृजित करने की प्रक्रिया नीचे दी गई है:
• यूआरएल https://myaadhaar.uidai.gov.in/offline-ekyc पर जाएं• 'आधार नंबर' या 'वीआईडी' दर्ज करें और स्क्रीन में उल्लिखित 'सुरक्षा कोड' दर्ज करें, फिर 'ओटीपी भेजें' पर क्लिक करें। दिए गए आधार नंबर या वीआईडी के लिए पंजीकृत मोबाइल नंबर पर ओटीपी भेजा जाएगा। यूआईडीएआई की एम-आधार मोबाइल एप्लिकेशन पर ओटीपी उपलब्ध होगा। प्राप्त ओटीपी दर्ज करें। एक शेयर कोड दर्ज करें जो ज़िप फ़ाइल का पासवर्ड हो और 'डाउनलोड' बटन पर क्लिक करें• डिजिटल रूप से हस्ताक्षरित एक्सएमएल वाली ज़िप फ़ाइल उस डिवाइस पर डाउनलोड की जाएगी जिसमें ऊपर उल्लिखित चरण निष्पादित किए गए हैं।
ऑफ़लाइन आधार एक्सएमएल को एम-आधार ऐप से भी डाउनलोड किया जा सकता है।"
283,इस आधार पेपरलेस ऑफलाइन ई-केवाईसी के उपयोगकर्ता कौन हैं?,"कोई भी आधार नंबर धारक, जो यूआईडीएआई वेबसाइट से डाउनलोड किए गए डिजिटल हस्ताक्षरित एक्सएमएल का उपयोग करके किसी भी सेवा प्रदाता (ओवीएसई) के साथ अपनी पहचान स्थापित करना चाहता है, वह इस सेवा का उपयोगकर्ता हो सकता है। सेवा प्रदाता के पास अपनी सुविधा पर यह आधार पेपरलेस ऑफ़लाइन ई-केवाईसी प्रदान करने और ऑफ़लाइन सत्यापन करने का प्रावधान होना चाहिए।"
284,इस पेपरलेस ऑफ़लाइन ईकेवाईसी दस्तावेज़ को सेवा प्रदाता के साथ कैसे साझा करें? ,निवासी अपनी पारस्परिक सुविधा के अनुसार सेवा प्रदाता को शेयर कोड के साथ एक्सएमएल ज़िप फ़ाइल साझा कर सकते हैं।
285,सेवा प्रदाता किस प्रकार आधार ऑफ़लाइन ई-केवाईसी का उपयोग करेंगे?,"सेवा प्रदाता द्वारा आधार ऑफ़लाइन ई-केवाईसी सत्यापन की प्रक्रिया इस प्रकार है:
सेवा प्रदाता ज़िप फ़ाइल प्राप्त करने पर वह निवासी द्वारा प्रदान किए गए पासवर्ड (शेयर कोड) का उपयोग करके एक्सएमएल फ़ाइल प्राप्त कर लेता है।एक्सएमएल फ़ाइल में नाम, जन्मतिथि, लिंग और पता जैसे जनसांख्यिकीय विवरण होंगे। फोटो 64 एन्कोडेड आधारित प्रारूप में है जिसे किसी भी यूटिलिटी या प्लेन एचटीएमएल पृष्ठ का उपयोग करके सीधे प्रस्तुत किया जा सकता है। ईमेल पता और मोबाइल नंबर हैश किए गए हैं।
सेवा प्रदाता को निवासियों से ईमेल पता और मोबाइल नंबर एकत्र करना होगा और हैश को विधिमान्य करने के लिए निम्नलिखित कार्य करने होंगे:
मोबाइल नंबर:
हैशिंग लॉजिक: Sha256(Sha256(मोबाइल+शेयरकोड))*आधार नंबर के अंतिम अंक की संख्या
उदाहरण :मोबाइल नंबर: 9800000002आधार नंबर: 123412341234शेयर कोड: Abc@123Sha256(Sha256(9800000002+ Abc@123))*4यदि आधार नंबर शून्य या 1 (123412341230/1) पर समाप्त होती है तो इसे एक बार हैश किया जाएगा।Sha256(Sha256(9800000002+ Abc@123))*1
ईमेल पता:
हैशिंग लॉजिक: यह बिना किसी तर्क के ईमेल का एक सरल SHA256 हैश है
संपूर्ण एक्सएमएल डिजिटल रूप से हस्ताक्षरित है और सेवा प्रदाता यूआईडीएआई की वेबसाइट (https://uidai.gov.in/images/uidai_offline_publickey_26022019.cer ) पर उपलब्ध हस्ताक्षर और सार्वजनिक कुंजी के उपयोग द्वारा एक्सएमएल फ़ाइल को मान्य कर सकता है।"
286,क्या इस ऑफ़लाइन पेपरलेस ई-केवाईसी दस्तावेज़ को सेवा प्रदाता द्वारा अन्य संस्थाओं के साथ साझा किया जा सकता है?,"सेवा प्रदाता एक्सएमएल या शेयर कोड अथवा इसकी विषय-वस्तु को किसी अन्य के साथ साझा, प्रकाशित या प्रदर्शित नहीं करेंगे। इन कार्यों के किसी भी अपालन पर आधार अधिनियम, 2016 (संशोधित) की धारा 29(2), 29 (3), 29(4) और 37 तथा आधार (अधिप्रमाणन और ऑफ़लाइन सत्यापन) विनियम, 2021 के विनियम 25 के उप विनियम 1क, विनियम 14क और आधार (सूचना की सहभाजिता) विनियम, 2016 के विनियम 6 और 7 के तहत कार्रवाई की जाएगी।"""
287,यह आधार ऑफ़लाइन पेपरलेस ई-केवाईसी दस्तावेज़ निवासियों द्वारा ऑफ़लाइन प्रस्तुत अन्य पहचान दस्तावेजों से किस प्रकार भिन्न है? ,"सेवा प्रदाता को पैन कार्ड, पासपोर्ट आदि जैसे पहचान दस्तावेज प्रदान करके पहचान सत्यापन आसानी से पूरा किया जा सकता है। हालाँकि, पहचान के लिए उपयोग किए जा रहे ये सभी दस्तावेज़,  अभी भी जाली और नकली हो सकते हैं  तथा इनका तुरंत ऑफ़लाइन सत्यापित करना संभव हो भी सकता है और नहीं भी। दस्तावेज़ सत्यापनकर्ता के पास दस्तावेज़ या उसमें मौजूद जानकारी की प्रामाणिकता को सत्यापित करने के लिए कोई तकनीकी साधन नहीं है और उसे दस्तावेज़ जारीकर्ता  पर भरोसा करना पड़ता है। जबकि, आधार पेपरलेस ऑफलाइन ई-केवाईसी के उपयोग से आधार नंबर धारक द्वारा सृजित एक्सएमएल फ़ाइल,  यूआईडीएआई के डिजिटल हस्ताक्षर के जरिए डिजिटल रूप से हस्ताक्षरित दस्तावेज़ है। इस प्रकार, सेवा प्रदाता फ़ाइल की जनसांख्यिकीय विषय-वस्तु को सत्यापित कर सकता है और ऑफ़लाइन सत्यापन करते समय इसे प्रमाणित कर सकता है।"
288,मैं डिजिटल हस्ताक्षर सत्यापन के लिए सार्वजनिक प्रमाणपत्र कहाँ से प्राप्त कर सकता हूँ? ,डिजिटल हस्ताक्षर सत्यापन के लिए सार्वजनिक प्रमाणपत्र यहाँ से डाउनलोड किया जा सकता है।
289,एडब्ल्यूबी नंबर क्या है?,एयरवे बिल नंबर वह ट्रैकिंग नंबर है जो डीओपी यानी इंडिया स्पीड पोस्ट द्वारा उनके द्वारा वितरित किए जाने वाले असाइनमेंट/उत्पाद के लिए तैयार किया जाता है।''
290,"""ऑर्डर आधार पीवीसी कार्ड"" सेवा क्या है?","""आधार पीवीसी कार्ड ऑर्डर करें"" यूआईडीएआई द्वारा शुरू की गई एक ऑनलाइन सेवा है जो आधार धारक को नाममात्र शुल्क का भुगतान करके अपने आधार विवरण को पीवीसी कार्ड पर मुद्रित करने की सुविधा प्रदान करती है।"
291,"""सफल अनुरोध करने के बाद ""आधार पीवीसी कार्ड"" प्राप्त करने में कितने दिन लगेंगे?",आधार पीवीसी कार्ड के लिए निवासी द्वारा ऑर्डर प्राप्त करने के बाद यूआईडीएआई 5 कार्य दिवस (अनुरोध की तारीख को छोड़कर) के भीतर मुद्रित आधार कार्ड डाक विभाग (डीओपी) को सौंप देता है। डाक विभाग के वितरण मानदंडों के अनुरूप भारतीय डाक की स्पीड पोस्ट सेवा का उपयोग करके आधार पीवीसी कार्ड को आधार डेटाबेस में उनके पंजीकृत पते पर निवासियों को वितरित किया जाता है। निवासी https://www.indiapost.gov.in/_layouts/15/dop.portal.tracking/ trackconsignment.aspx पर डीओपी स्टेटस ट्रैक सेवाओं का उपयोग करके डिलीवरी स्थिति की जांच कर सकते हैं।
292,क्या होगा यदि निवासी अपने इच्छित विवरण के साथ आधार पीवीसी कार्ड मुद्रित करवाना चाहते हैं?,"यदि निवासी मुद्रित आधार पत्र या पीवीसी कार्ड के विवरण में कुछ बदलाव चाहते हैं, तो उन्हें पहले स्थायी नामांकन केंद्र या एसएसयूपी पोर्टल (अपडेट के आधार पर) पर जाकर अपना आधार अपडेट करना होगा और फिर इसके लिए अनुरोध करना होगा क्योंकि इस सुविधा का उपयोग आधार पीवीसी कार्ड/पत्र की हार्ड कॉपी प्राप्त करने के लिए किया जा सकता है।"""
293,एसआरएन क्या है?,एसआरएन 14 अंकीय सेवा अनुरोध संख्या है जो हमारी वेबसाइट पर आधार कार्ड के लिए अनुरोध करने के बाद सृजित होती है। यह प्रत्येक बार अनुरोध करने पर सृजित होगी भले ही भुगतान सफल हो या नहीं।
294,भुगतान के लिए कौन-कौन से तरीके उपलब्ध हैं? ,"वर्तमान में, भुगतान ऑनलाइन मोड का उपयोग करके भुगतान किया जा सकता है। निवासी भुगतान करते समय निम्नलिखित भुगतान विधियों का उपयोग कर सकते हैं:-1. क्रेडिट कार्ड 2. डेबिट कार्ड 3. नेट बैंकिंग 4. यूपीआई 5.पेटीएम"
295,गैर-पंजीकृत/वैकल्पिक मोबाइल नंबर का उपयोग करके अनुरोध कैसे करें? ,"कृपया https://uidai.gov.in या  ""आधार कार्ड ऑर्डर करें"" सेवा पर जाएं या mAadhaar एप्लिकेशन पर क्लिक करेंअपना 12 अंकों का आधार नंबर (यूआईडी) या 28 अंकों का नामांकन आईडी दर्ज करें।सुरक्षा कोड दर्ज करेंचेक बॉक्स पर क्लिक करें ""यदि आपके पास पंजीकृत मोबाइल नंबर नहीं है, तो कृपया बॉक्स में चेक करें""।कृपया गैर-पंजीकृत/वैकल्पिक मोबाइल नंबर दर्ज करें। गैर-पंजीकृत मोबाइल नंबर का उपयोग करके ऑर्डर करने वाले निवासियों के लिए पूर्वावलोकन उपलब्ध नहीं होगा।ऑर्डर देने के बाकी चरण वही हैं।"
296,आधार के विभिन्न रूप क्या हैं और उनकी विशेषताएं क्या हैं?,"आधार के विभिन्न रूप आधार पत्र, आधार पीवीसी कार्ड, ई-आधार और एम-आधार हैं। आधार के सभी रूप समान रूप से वैध और स्वीकार्य हैं।"
297,क्या मैं किसी भी प्रकार के आधार को रखने और उसका उपयोग करने का चुनाव कर सकता हूँ?,हाँ।
298,आधार पीवीसी कार्ड आधार पत्र से कैसे अलग है?,"आधार पत्र लेमिनेटेड कागज आधारित दस्तावेज है जो निवासियों को नामांकन और अद्यतन के बाद जारी किया जाता है। आधार कार्ड पीवीसी आधारित टिकाऊ और सुरक्षा सुविधाओं के साथ पीवीसी कार्ड ले जाने में आसान है। आधार के सभी रूप (ई-आधार, एम-आधार, आधार पत्र, आधार कार्ड) समान रूप से मान्य हैं। निवासी के पास यूआईडीएआई द्वारा जारी आधार के इनमें से किसी भी रूप का उपयोग करने का विकल्प है।"
299,आधार पीवीसी कार्ड में क्या सुरक्षा विशेषताएँ हैं?,इस कार्ड में निम्नलिखित सुरक्षा सुविधाएँ हैं: सुरक्षित क्यूआर कोड1. छेड़छाड़ रोधी क्यूआर कोड2. होलोग्राम3. सूक्ष्म पाठ4. घोस्ट इमेज 5. जारी करने की तारीख और मुद्रण की तारीख6. गिलोच पैटर्न7. उभरा हुआ आधार लोगो
300,"आधार पीवीसी कार्ड"" के लिए भुगतान शुल्क क्या हैं?",भुगतान शुल्क 50/- रुपए (जीएसटी और स्पीड पोस्ट शुल्क सहित) हैं।
301,"कोई ""आधार पीवीसी कार्ड"" के लिए कैसे अनुरोध कर सकता है? ","""आधार पीवीसी कार्ड"" के लिए अनुरोध यूआईडीएआई की आधिकारिक वेबसाइट (https://www.uidai.gov.in या https://myaadhaar.uidai.gov.in/genricPVC/hi) या mAadhaar एप्लिकेशन पर जाकर किया जा सकता है।"
302,पंजीकृत मोबाइल नंबर के उपयोग द्वारा कैसे अनुरोध करें? ,"1. कृपया https://uidai.gov.in या https://myaadhaar.uidai.gov.in/genricPVC/hi पर जाएं ""ऑर्डर आधार कार्ड"" सेवा पर क्लिक करें।2. अपना 12 अंकों का आधार नंबर (यूआईडी) या 16 अंकों का वर्चुअल आइडेंटिफिकेशन नंबर (वीआईडी) या 28 अंकों का नामांकन आईडी दर्ज करें।3. सुरक्षा कोड दर्ज करें4. यदि आपके पास टीओटीपी है, तो चेक बॉक्स में क्लिक करके विकल्प ""मेरे पास टीओटीपी है"" चुनें अन्यथा ""ओटीपी का अनुरोध करें"" बटन पर क्लिक करें।5. पंजीकृत मोबाइल नंबर पर प्राप्त ओटीपी/टीओटीपी दर्ज करें।6. ""नियम एवं शर्तें"" के सामने चेक बॉक्स पर क्लिक करें। (नोट: विवरण देखने के लिए हाइपर लिंक पर क्लिक करें)।7. ओटीपी/टीओटीपी सत्यापन पूरा करने के लिए ""सबमिट"" बटन पर क्लिक करें।8. अगली स्क्रीन पर, पुनर्मुद्रण के लिए ऑर्डर देने से पहले निवासी द्वारा सत्यापन के लिए आधार विवरण का पूर्वावलोकन दिखाई देगा।9. “भुगतान करें” पर क्लिक करें। आपको क्रेडिट/डेबिट कार्ड, नेट बैंकिंग और यूपीआई जैसे भुगतान विकल्पों के साथ पेमेंट गेटवे पेज पर पुनः निर्देशित किया जाएगा।10. सफल भुगतान के बाद, डिजिटल हस्ताक्षर वाली रसीद तैयार हो जाएगी जिसे निवासी पीडीएफ प्रारूप में डाउनलोड कर सकते हैं। निवासी को एसएमएस के माध्यम से सेवा अनुरोध संख्या भी प्राप्त होगी।11. आधार कार्ड की स्थिति जांचें पर निवासी आधार कार्ड भेजे जाने तक एसआरएन की स्थिति को ट्रैक कर सकता है।12. DoP से भेजे जाने के बाद AWB नंबर वाला एसएमएस भी भेजा जाएगा। निवासी डीओपी वेबसाइट पर जाकर डिलीवरी की स्थिति को ट्रैक कर सकते हैं।"
303,मुझे दस्तावेज़ कब तक जमा करने चाहिए?,"आधार नंबर धारकों को सुझाव दिया जाता है कि वे 10 साल में कम से कम एक बार आधार में दस्तावेज़ अपडेट करें। एक बार जब आपको इस संबंध में कोई संचार प्राप्त होता है, तो दस्तावेजों को शीघ्र अद्यतन करने का सुझाव दिया जाता है।"
304,मुझे अपने आधार में दस्तावेज़ क्यों अपडेट करने चाहिए?,"बेहतर सेवा वितरण और सटीक आधार आधारित प्रमाणीकरण के लिए आप अपने आधार डेटाबेस में दस्तावेज़ों को अपडेट कर सकते हैं। इसलिए, हालिया पहचान और पते के दस्तावेजों को अपडेट करना आधार नंबर धारक के हित में है।"
305,आधार में दस्तावेज़ अपडेट करने के लिए मैं कौन से दस्तावेज़ जमा कर सकता हूँ?,"दस्तावेज़ को अपडेट करने के लिए, आपको अपना पहचान प्रमाण (POI) और पते का प्रमाण (POA) जमा करना होगा।
POI और POA दोनों के रूप में स्वीकार किए जाने वाले कुछ सामान्य दस्तावेज़:राशन पत्रिकामतदाता पहचान पत्रभामाशाह, निवास प्रमाण पत्र, निवास प्रमाण पत्र, जन-आधार, मनरेगा/एनआरईजीएस जॉब कार्ड, श्रमिक कार्ड आदि।भारतीय पासपोर्टशाखा प्रबंधक/प्रभारी द्वारा प्रमाण पत्र के साथ सार्वजनिक क्षेत्र के बैंक द्वारा जारी फोटोयुक्त पासबुक
कुछ सामान्य दस्तावेज़ केवल POI के रूप में स्वीकार किए जाते हैं:
फोटो के साथ स्कूल छोड़ने का प्रमाण पत्र / स्कूल स्थानांतरण प्रमाण पत्रफोटो के साथ मान्यता प्राप्त शिक्षा बोर्ड या विश्वविद्यालय द्वारा जारी मार्कशीट/प्रमाण पत्रपैन/ई-पैन कार्डसीजीएचएस कार्डड्राइविंग लाइसेंस
कुछ सामान्य दस्तावेज़ केवल पीओए के रूप में स्वीकार किए जाते हैं:
बिजली, पानी, गैस या टेलीफोन/मोबाइल/ब्रॉडबैंड बिल (तीन महीने से अधिक पुराना नहीं)फोटोग्राफ के साथ विधिवत हस्ताक्षरित और मुहर लगी अनुसूचित वाणिज्यिक बैंक / डाकघर पासबुकविधिवत हस्ताक्षरित और मुहर लगी अनुसूचित वाणिज्यिक बैंक/डाकघर खाता/क्रेडिट-कार्ड विवरण (तीन महीने से अधिक पुराना नहीं)वैध किराया, पट्टा या छुट्टी और लाइसेंस समझौतानामित अधिकारियों द्वारा यूआईडीएआई मानक प्रमाणपत्र प्रारूप में जारी प्रमाण पत्रसंपत्ति कर रसीद (एक वर्ष से अधिक पुरानी नहीं)सहायक दस्तावेजों की विस्तृत सूची यहां उपलब्ध है - सहायक दस्तावेजों की सूची"
306,मैं दस्तावेज़ ऑनलाइन कैसे जमा कर सकता हूँ?,"कृपया MyAadhaar पोर्टल पर जाएं, और अपने आधार नंबर और अपने पंजीकृत मोबाइल नंबर पर प्राप्त वन-टाइम पासवर्ड (OTP) का उपयोग करके लॉग इन करें।सहायक दस्तावेजों की सूची यहां उपलब्ध है - सहायक दस्तावेजों की सूची"
307,"यदि मेरी प्रोफ़ाइल में प्रदर्शित पता मेरे वर्तमान पते से मेल नहीं खाता है, तो मुझे क्या करना चाहिए?",आप myAadhaar पोर्टल के माध्यम से या वैध POA दस्तावेज़ के साथ नामांकन करके किसी भी आधार नामांकन केंद्र पर जाकर अपना पता ऑनलाइन अपडेट कर सकते हैं।
308,"यदि कोई जनसांख्यिकीय विवरण (नाम, लिंग या जन्म तिथि) मेरे वास्तविक पहचान विवरण से मेल नहीं खाता है, तो मुझे क्या करना चाहिए?",आप किसी भी आधार नामांकन केंद्र पर जाकर आधार में कोई भी जनसांख्यिकीय विवरण अपडेट कर सकते हैं।
309,"अगर मैं आधार नामांकन केंद्र के माध्यम से दस्तावेज़ जमा करना चाहता हूं, तो मैं आधार केंद्र कैसे ढूंढ सकता हूं?","कृपया भुवन आधार पोर्टल पर जाएं आस-पास के आधार केंद्रों का पता लगाने के लिए, 'आस-पास केंद्र' टैब पर क्लिक करें। आस-पास के आधार केंद्र देखने के लिए अपना स्थान विवरण दर्ज करें।अपने पिन कोड क्षेत्र के भीतर आधार केंद्रों का पता लगाने के लिए, 'पिन कोड द्वारा खोजें' टैब पर क्लिक करें। उस क्षेत्र में आधार केंद्र देखने के लिए अपने क्षेत्र का पिन कोड दर्ज करें।"
310,दस्तावेज़ जमा करने का शुल्क क्या है?,"आधार केंद्र पर दस्तावेज़ जमा करने के लिए, लागू शुल्क रु. 50.दस्तावेज़ जमा करना myAadhaar पोर्टल के माध्यम से भी किया जा सकता है।"
311,मैं एक अनिवासी भारतीय (एनआरआई) हूं। मैं दस्तावेज़ कैसे जमा कर सकता हूं?,"आप जब भी भारत में हों, ऑनलाइन या आधार केंद्र पर जाकर दस्तावेज़ जमा कर सकते हैं।"
312,मैं दस्तावेज़ कैसे जमा कर सकता हूँ?,"दस्तावेज़ MyAadhaar पोर्टल के माध्यम से या किसी भी आधार नामांकन केंद्र पर ऑनलाइन जमा किए जा सकते हैं। इस संबंध में एक ट्यूटोरियल वीडियो के लिए, कृपया यहां क्लिक करें https://www.youtube.com/watch?v=1jne0KzFcF8"
313,मैं अपना वीआईडी भूल गया। यूआईडी लॉक करने के बाद मैं इसे कैसे प्राप्त कर सकता हूं?,"यूआईडी लॉक करने के बाद यदि निवासी वीआईडी भूल गया है, तो निवासी 16 अंकों वाली वीआईडी प्राप्त करने के लिए एसएमएस सेवा का उपयोग कर सकता है। निवासी को उसके रजिस्टर मोबाइल नंबर पर वीआईडी प्राप्त होगी।आधार रजिस्टर मोबाइल नंबर से 1947 पर एसएमएस भेजें,आरवीआईडी स्पेस यूआईडी के अंतिम 4 या 8 अंक।उदाहरण:- आरवीआईडी 1234"""
