,Question,Answer
277,"
278 - मेरे 
नियोक्ता ने मेरे नौकरी छोड़ने का गलत कारण दर्ज किया है। अब इसके कारण ऑनलाइन क्लेम फाईल करते समय त्रुटि सामने आ रही है। मैं नौकरी छोड़ने का कारण कैसे ठीक करूँ?","    उत्तर : संबंधित पीएफ कार्यालय के 
माध्यम से नौकरी छोड़ने के कारण को ठीक करने के लिए नियोक्ता से संपर्क करें। "
278,"
279 - अगर 
यूएएन में मेरे पिता/पति का नाम गलत है, परंतु आधार, पैन और बैंक खाते में सही है, जो सभी सीडेड हैं, और मेरा नाम, जन्मतिथि, लिंग भी सही है, तो क्या मैं ऑनलाइन क्लेम फ़ाइल कर सकता/सकती हूं और 
क्या इसका निपटान किया जाएगा अथवा इसे अस्वीकार कर दिया जाएगा?","    उत्तर : यूएएन के  डेटा को नियोक्ता के माध्यम से संयुक्त घोषणा के माध्यम से सही कराएं। विवरण का मिलान न होने पर क्लेम रद्द होने की 
संभावना है। "
279,"
280 - यदि 
मेरे यूएएन के साथ दो बैंक खाते सीडेड हैं, एक पहले से ही मेरे नियोक्ता द्वारा अनुमोदित है, और दूसरा अभी भी लंबित है, तो मैं लंबित खाते को कैसे हटाऊँ?","    उत्तर : लंबित केवाईसी को अस्वीकार करने के लिए 
नियोक्ता से संपर्क करें। "
280,"
281 - क्या मैं 
यूएएन मेंबर पोर्टल में ""मार्क एग्जिट"" विकल्प का उपयोग करके ईपीएफ और ईपीएस के लिए अलग-अलग नौकरी छोड़ने की तिथि दर्ज कर सकता/सकती  हूं, अथवा केवल ईपीएफ या केवल ईपीएस के लिए नौकरी 
छोड़ने की तिथि दर्ज कर सकता/सकती हूं?","    उत्तर : ईपीएफ और ईपीएस के लिए अलग-अलग नौकरी छोड़ने की तिथि संभव है, कृपया ध्यान दें कि यदि सदस्य ईपीएस सदस्य नहीं है तो ईपीएस से बाहर निकलने की 
तिथि रिक्त हो सकती है। यह पहले भी हो सकता है कि पीएफ से बाहर निकलने की तिथि तभी हो जब सदस्य ने 58 वर्ष की आयु पूर्ण कर ली हो। लेकिन यह पीएफ से बाहर निकलने के बाद नहीं हो सकता 
है। 58 वर्ष पूर्ण नहीं करने वाले ईपीएस सदस्य के लिए दोनों में नौकरी छोड़ने की तिथि समान होनी चाहिए। "
281,"
282 - क्या 
मेरा पूर्व नियोक्ता ईपीएफ और ईपीएस के लिए अलग-अलग नौकरी छोड़ने की तिथि दर्ज कर सकता है, अथवा केवल ईपीएफ या केवल ईपीएस के लिए नौकरी छोड़ने की तिथि दर्ज कर सकता है?","    उत्तर : ईपीएफ और 
ईपीएस के लिए अलग-अलग नौकरी छोड़ने की तिथि संभव है, कृपया ध्यान दें कि यदि सदस्य ईपीएस सदस्य नहीं है तो ईपीएस से बाहर निकलने की तिथि रिक्त हो सकती है। यह पहले भी हो सकता है कि 
पीएफ से बाहर निकलने की तिथि तभी हो जब सदस्य ने 58 वर्ष की आयु पूर्ण कर ली हो। लेकिन यह पीएफ से बाहर निकलने के बाद नहीं हो सकता है। 58 वर्ष  पूर्ण नहीं करने वाले ईपीएस सदस्य के लिए 
दोनों में नौकरी छोड़ने की तिथि समान होनी चाहिए। "
282,"
283 - ऑनलाइन क्लेम फाईल करते समय मुझे एक त्रुटि (error) दिखती है – “दिनांक/माह/वर्ष को नियोक्ता द्वारा प्रस्तुत बैंक खाते में केवाईसी परिवर्तन स्थापना 1 नाम वाली स्थापना के पास अप्रूवल के लिए
लंबित है। आप केवल तभी क्लेम फाईल कर सकेंगे यदि इस केवाईसी को अप्रूव/निरस्त कर दिया जाएगा।”परंतु मैंने कभी स्थापना 1 नाम वाली स्थापना में कार्य नहीं किया है। मैं स्थापना 2 नाम वाली स्थापना में 
कार्यरत हूँ तथा मेरा केवाईसी लंबित नहीं है। मै क्या करूँ?","    उत्तर : त्रुटि के साथ संबंधित ईपीएफओ फील्ड कार्यालय से संपर्क करें क्योंकि कोई भी नियोक्ता आपके यूएएन को तभी लिंक कर सकता है जब आपने उसके 
साथ यूएएन और आधार साझा किया हो। "
283,"
284 - मैं प्राधिकृत हस्ताक्षरकर्ता के ई-साइन कैसे पंजीकृत कर सकता/ सकती हूं?","    उत्तर : 
नियोक्ता को प्राधिकृत हस्ताक्षरकर्ता की वर्चुअल आईडी तथा आधारभूत विवरण (नाम जन्म तिथि तथा लिंग) उपलब्ध कराना होगा। प्रणाली द्वारा आधार डेटाबेस से आधारभूत विवरण का सत्यापन किया जाएगा। विवरण के मिलान के पश्चात् प्राधिकृत हस्ताक्षरकर्ता के पंजीकरण के लिए अनुरोध पत्र सृजित किया जाएगा।
संक्षिप्त प्रोसेस फ्लो निम्नानुसार है :
 चरण 1 : ईपीएफओ यूनिफाइड पोर्टल के इंटरफ़ेस पर लॉगिन करें। लिंक नीचे दिया गया है:https://unifiedportal-emp.epfindia.gov.in/epfo/
 चरण 2 : Establishment>>DSC/esign पर जाएं
 चरण 3 : E-sign पर क्लिक करें। 
 चरण 4 :  प्राधिकृत हस्ताक्षर करता का आधारभूत विवरण तथा वर्चुअल आईडी एंटर करें।
 चरण 5 : View DSC/e-sign registration पर क्लिक करें।
 चरण 6 : “Generate Request Letter पर क्लिक करें और स्थापना के लेटर हैड पर इसे प्रिंट करें।
 चरण 7 : प्राधिकृत व्यक्ति के नमूना हस्ताक्षर के पश्चात स्कैन किए गए पत्र को जो नियोक्ता द्वारा विधिवत हस्ताक्षरित हो, पोर्टल पर अपलोड करें।
 "
284,"
285 - नियोक्ता, अपने नए कर्मचारियों, जिनके पास यूएएन नहीं है, का यूएएन कैसे जनरेट कर सकता है ?","    उत्तर : 
नियोक्ता, नए ज्वाइन करने वाले कर्मचारियों के लिए व्यक्तिगत रूप से अथवा बल्क में निम्नलिखित चरणों का अनुसरण करके यूएएन जनरेट कर सकता है :
 किसी कर्मचारी के लिए यूएएन जनरेट करना । 
 -> नियोक्ता यूनिफाईड पोर्टल के एम्प्लायर इंटरफेस पर लॉग इन करेंगे।
 -> Member >>Register- Individual पर क्लिक करें । 
 -> कर्मचारी का विवरण जैसे पैन, आधार, जन्मतिथि, लिंग, पिता / पति का नाम, ज्वाइनिंग तिथि पर ईपीएफ वेतन, बैंक खाता तथा पैन आदि । 
 -> सिस्टम यूआईडीएआई डाटाबेस में नाम, जन्मतिथि तथा लिंग को वैलिडेट करेगा। 
 -> सूचना को सेव करने के पश्चात्, रिकॉर्ड “Approval” सैक्शन में चला जाएगा। 
 -> “Approval” सैक्शन में सभी विवरण अप्रूव करें। यूएएन आबंटित हो जाएगा। 
 -> कोई कर्मचारी अपना यूएएन स्वयं कैसे जनरेट कर सकता है ?

 बल्क में यूएएन जनरेट करना
यदि नियोक्ता एक बार में ही एक से अधिक कर्मचारियों का यूएएन जनरेट करना चाहता है तो नीचे दिए गए चरणों का अनुसरण किया जाना चाहिए - 
 -> नियोक्ता, यूनिफाईड पोर्टल के एम्प्लायर इंटरफेस पर लॉग इन करे। 
 -> Member >>Register- Bulk पर क्लिक करें । 
 -> फाईल अपलोड करें। (फाईल का फार्मेट “Help File” पर क्लिक करके डाउनलोड किया जा सकता है। 
 -> “Approval” सैक्शन में फाईल अप्रूव करें। अपलोड की गई फाईल के सभी कर्मचारियों को यूएएन आबंटित हो जाएगा।
 कर्मचारी, यूनिफाइड सदस्य पोर्टल ‘https://unifiedportal-mem.epfindia.gov.in/memberinterface’ पर जाकर Direct UAN Allotment by Employees पर क्लिक कर अपना यूएएन जनरेट कर सकता है। इस सुविधा का लाभ उठाने के लिए आपके पास रजिस्टर्ड मोबाईल के साथ वैध आधार संख्या होना ज़रूरी है। यूएएन प्राप्त करने के लिए कर्मचारी को अपना रोजगार विवरण उपलब्ध कराना होगा।

"
285,"
286 - कर्मचारी भविष्य निधि के सदस्यों को अपनी जन्मतिथि में बदलाव के लिए कौन से दस्तावेज देने होते हैं ?","    उत्तर : 
 निम्नलिखित दस्तावेजों में से कोई भी, जन्म तिथि के वैध प्रमाण के रूप में स्वीकार किया जा सकता है:
 • जन्म और मृत्यु रजिस्ट्रार द्वारा जारी जन्म प्रमाणपत्र
 • स्कूल / शिक्षा से संबंधित कोई प्रमाणपत्र
 • केंद्र / राज्य सरकार के संगठन के सेवा रिकॉर्ड पर आधारित प्रमाणपत्र ।
पासपोर्ट
 • किसी सरकारी विभाग द्वारा जारी कोई अन्य विश्वसनीय दस्तावेज।
 • उपर्युक्त में से किसी जन्मतिथि के प्रमाण के न होने पर, सिविल सर्जन द्वारा सदस्य की मेडिकल जांच करने के बाद जारी मेडिकल प्रमाणपत्र के साथ सक्षम कोर्ट द्वारा प्रमाणित सदस्य का एफिडेविट ऑन ओथ दिया जाना अपेक्षित है ।
 • आधार / ई-आधार : 
ईपीएफओ के साथ पहले दर्ज की गई जन्म तिथि में अधिकतम 3 वर्ष जोड़ने अथवा घटाने की स्वीकृति, आधार / ई-आधार के आधार पर दी जाएगी।
 "
286,"
287 - इस योजना का उद्देश्य क्या है ? ","    उत्तर : कोविड-19 महामारी से लड़ने के लिए गरीबों की सहायता हेतु केंद्र सरकार ने प्रधानमंत्री गरीब कल्याण योजना पैकेज की घोषणा की इस पैकेज के एक हिस्से के रूप में, कम वेतन पाने वाले कर्मचारियों के रोजगार में बाधा को रोकने तथा 100 से कम कर्मचारियों वाले व्यवसायों की सहायता के लिए केंद्र सरकार ने तीन माह के लिए उनके कर्मचारी भविष्य निधि खातों में मासिक वेतन के 24% का भुगतान करने का निर्णय लिया । 
पैकेज को लागू करने के लिए, श्रम मंत्रालय, भारत सरकार ने योजना के दिशा-निर्देशों का अनुमोदन किया । 
 "
287,"
288 - यह योजना किन महीनों के दौरान लागू हुई ?","    उत्तर : यह योजना वेतन माह - मार्च, 2020 अप्रैल, 2020 तथा मई, 2020 के लिए वैध होगी।  "
288,"
289 - कौन सी स्थापनाएं केंद्र सरकार से अंशदान का लाभ प्राप्त करने के लिए पात्र हैं ?","    उत्तर : 
किसी भी स्थापना को लाभों हेतु पात्र होने के लिए,
 i.  स्थापना अथवा फैक्ट्री को कर्मचारी भविष्य निधि एवं प्रकीर्ण उपबंध अधिनियम, 1952 के अंतर्गत पहले से कवर्ड तथा पंजीकृत होना चाहिए । 
 ii. स्थापना में काम करने वाले कर्मचारियों की कुल संख्या 100 (एक सौ) तक होनी चाहिए, जिसमें से 90% अथवा अधिक कर्मचारियों का मासिक वेतन ₹15000/- से कम होना चाहिए। 
 "
289,"
290 - क्या पात्र स्थापना के सभी कर्मचारी इस योजना के अंतर्गत केंद्र सरकार की राहत पाने के पात्र हैं ?","    उत्तर : 
किसी कर्मचारी को लाभों हेतु पात्र होने के लिए, 
 i. कर्मचारी, किसी पात्र स्थापना में ₹15000/- से कम मासिक वेतन के साथ कार्यरत हो तथा उसका यूएएन उसके आधार के साथ सीडेड हो ।
 ii. कर्मचारी, कर्मचारी भविष्य निधि योजना, 1952 तथा कर्मचारी पेंशन योजना, 1995 का सदस्य हो तथा उसके यूएन के संबंध में किसी पात्र स्थापना द्वारा फाइल की गई ईसीआर में पिछले 6 माह के दौरान किसी भी अवधि (वेतन माह: सितंबर, 2019 से फरवरी, 2020) में उसका अंशदान प्राप्त हुआ हो । 
ईसीआर में ऐसे अंशदान रूपये ₹15000/- से कम की मासिक वेतन पर प्राप्त होने चाहिएं। 
 "
290,"
291 - क्या ऐसा कोई कर्मचारी, जो ₹₹15000/- से कम वेतन पाता हो तथा किसी पात्र स्थापना में कार्यरत हो लेकिन 58 वर्ष की आयु हो जाने के कारण कर्मचारी पेंशन योजना, 1995 का सदस्य न रहा हो पर कर्मचारी भविष्य निधि योजना, 1952 का सदस्य हो, इस योजना के अंतर्गत राहत का पात्र है ?","    उत्तर : कर्मचारी भविष्य निधि सदस्य जो 58 वर्ष की आयु पूरी हो जाने के कारण कर्मचारी पेंशन योजना के सदस्य नहीं हैं, उसके पात्र होंगे बशर्ते कि अन्य शर्तें पूरी होती हो तथा केंद्र सरकार के अंशदान को उनके कर्मचारी भविष्य निधि खाते में क्रेडिट किया जाएगा । "
291,"
292 - क्या आप इस योजना के अंतर्गत लाभ के लिए किसी कर्मचारी भविष्य निधि कवर्ड स्थापना की पात्रता की जांच का उदाहरण दे सकते हैं  ?","    उत्तर : 
 यदि कर्मचारी भविष्य निधि एवं प्रकीर्ण उपबंध अधिनियम, 1952 के अंतर्गत पहले से कवर्ड किसी स्थापना ने ईसीआर के माध्यम से फरवरी, 2020 माह के लिए 50 कर्मचारियों का अंशदान जमा किया है तथा ईसीआर की जांच के बाद यह पाया गया कि 46 कर्मचारियों (50 कर्मचारियों का 92%) के लिए ₹15000/- से कम के वेतन पर अंशदान का भुगतान किया गया है, तो स्थापना पात्र हैं।
 ₹15000/- से कम वेतन पाने वाले सभी 46 कर्मचारी लाभ के पात्र है।
 यदि 100 तक कुल कर्मचारियों तथा ₹15000/- से कम मासिक वेतन वाले 90% अथवा अधिक कर्मचारियों की उपर्युक्त स्थिति वेतन माह मार्च, 2020, अप्रैल, 2020 तथा मई, 2020 में भी रहती है, तो स्थापना इस योजना के अंतर्गत लाभ के लिए पात्र है। 
 "
292,"
293 - इस योजना के अंतर्गत केंद्र सरकार की राहत कितनी है ?","    उत्तर : कर्मचारियों के समग्र कर्मचारी भविष्य निधि अंशदान (वेतन के 12%) तथा नियोक्ता के कर्मचारी भविष्य निधि एवं कर्मचारी पेंशन योजना अंशदान (वेतन के 12%), मासिक वेतन के कुल 24% का, अगले 3 माह के लिए केंद्र सरकार द्वारा पात्र स्थापनाओं में कार्यरत पात्र कर्मचारियों के कर्मचारी भविष्य निधि खातों (यूएएन) में सीधे भुगतान किया जाएगा ।  "
293,"
294 - क्या इस योजना के लिए कर्मचारियों को परिभाषित किया गया है ?","    उत्तर : कर्मचारी भविष्य निधि एवं प्रकीर्ण उपबंध अधिनियम, 1952 की धारा 2 (एफ) के साथ-साथ, कर्मचारी भविष्य निधि एवं प्रकीर्ण उपबंध अधिनियम, 1952 में अन्य परिभाषाओं में दी गई कर्मचारी की परिभाषा यथोचित परिवर्तन सहित इस योजना पर लागू है ।  "
294,"
295 - पात्रता के निर्धारण के लिए किसे अंशदायी सदस्य माना जाएगा ?","    उत्तर : पात्र स्थापना में कार्यरत कर्मचारी को कर्मचारी भविष्य निधि योजना, 1952 एवं कर्मचारी पेंशन योजना, 1995 का अंशदायी सदस्य होना चाहिए, जिसके यूएएन के संबंध में किसी पात्र स्थापना द्वारा फाइल की गई ईसीआर में पिछले 6 माह के दौरान किसी भी अवधि (वेतन माह सितंबर, 2019 से फरवरी, 2020) में उसका अंशदान प्राप्त हुआ हो । "
295,"
296 - किसी पात्र कर्मचारी को इस योजना द्वारा कैसे लाभ मिलता है ?","    उत्तर : कर्मचारी के वेतन से काटे जाने वाले मासिक वेतन के 12% मासिक कर्मचारी भविष्य निधि अंशदान का भुगतान अब पात्र कर्मचारी के कर्मचारी भविष्य निधि खाते में केंद्र सरकार द्वारा किया जाएगा। इस तरह पात्र कर्मचारी के वेतन से कोई कटौती नहीं होगी जिससे वह अधिक वेतन प्राप्त कर सकेगा ।
चूंकि नियोक्ता को भी उसके भाग हेतु सरकार द्वारा सहायता दी जा रही है, इससे कम वेतन पाने वालों की नौकरी जाने पर रोक लगेगी तथा कर्मचारियों को वेतन का भुगतान सुनिश्चित होगा । 
 "
296,"
297 - पात्र स्थापना का नियोक्ता इस योजना से कैसे लाभान्वित हो सकता है ? ","    उत्तर : पात्र स्थापना के नियोक्ता को अपनी स्थापना के पात्र कर्मचारियों के मासिक वेतन का 12% की दर से कर्मचारी भविष्य निधि एवं कर्मचारी पेंशन योजना के अपने भाग का भुगतान करने की आवश्यकता नहीं है, इस तरह नियोक्ता को इस राशि की बचत होती है। यह छोटे उद्योगों के नियोक्ताओं को अपने सभी कर्मचारियों को बनाए रखने तथा उन्हें वेतन का भुगतान करने के लिए प्रोत्साहन है । "
297,"
298 - क्या आप इस योजना के अंतर्गत कर्मचारी एवं नियोक्ता को होने वाले आर्थिक लाभ का उदाहरण दे सकते हैं ? ","    उत्तर : यदि कोई पात्र कर्मचारी रुपए 10000/- तक मासिक वेतन प्राप्त करता है, तो रुपए 1200/- जो उसके मासिक वेतन से कटौती के पश्चात कर्मचारी भविष्य निधि में भुगतान किए जाने थे, यह राशि अब केंद्र सरकार द्वारा भुगतान की जाएगी।
इसके अतिरिक्त, उपर्युक्त मामले में नियोक्ता को अपनी ओर से रुपए 1200/- व्यय करने की आवश्यकता नहीं होगी क्योंकि इसका भुगतान केंद्र सरकार की तरफ से किया जाएगा ।
 "
298,"
299 - क्या पात्र स्थापनाओं के लिए कर्मचारी भविष्य निधि एवं प्रकीर्ण उपबंध अधिनियम, 1952 के अंतर्गत संपूर्ण दायित्व केंद्र सरकार द्वारा वहन किया जाएगा ?","    उत्तर : पात्र स्थापना में पात्र कर्मचारियों के लिए कर्मचारी भविष्य निधि एवं कर्मचारी पेंशन योजना अंशदान का संपूर्ण दायित्व केंद्र सरकार द्वारा वहन किया जाएगा। पात्र स्थापना के नियोक्ता, सभी कर्मचारियों के लिए ईडीएलआई अंशदान तथा कर्मचारी भविष्य निधि प्रशासनिक प्रभारों का भुगतान करने के साथ-साथ सभी अपात्र कर्मचारियों के लिए कर्मचारी भविष्य निधि एवं कर्मचारी पेंशन योजना का भुगतान करना जारी रखेंगे । "
299,"
300 - क्या यह योजना छूट प्राप्त स्थापना के कर्मचारियों पर भी लागू है ?","    उत्तर : जी हां, बशर्ते कि स्थापना प्रश्न तीन के उत्तर में उल्लिखित पात्रता की शर्ते पूरी करती हो। "
300,"
301 - क्या कर्मचारी भविष्य निधि संगठन मार्च, 2020 से पूर्ववर्ती माह की ईसीआर के अनुसार पात्र पाई गई स्थापनाओं के नियोक्ताओं से संपर्क करेगा ?","    उत्तर : जी हां, कर्मचारी भविष्य निधि संगठन ऐसी सभी स्थापनाओं के नियोक्ताओं के लॉगइन में कर्मचारियों को वेतन से भुगतान तथा ईसीआर फाईल करने के लिए संप्रेषित करेगा। तथापि पात्रता को नियोक्ता द्वारा वेतन माह मार्च, 2020, अप्रैल, 2020 तथा मई, 2020 के लिए ईसीआर फाइल करने पर तथा फार्म 5ए में  दी गई सूचना के संदर्भ में वैध माना जाएगा । "
301,"
302 - लाभों के लिए किस प्रकार आवेदन किया जा सकता है तथा नियोक्ता अथवा कर्मचारी में से किसे आवेदन करना है ? ","    उत्तर : योजना के अंतर्गत लाभ हेतु दावा करने के लिए किसी भी पात्र स्थापना के नियोक्ता द्वारा स्थापना के सभी कर्मचारियों को, पात्र कर्मचारियों के वेतन से कर्मचारी भविष्य निधि अंशदान की कटौती किए बिना माह के लिए वेतन /मजदूरी का भुगतान, तथा माह के लिए इलेक्ट्रॉनिक चालान सह रिटर्न (ईसीआर) फाइल की जानी है । "
302,"
303 - क्या नियोक्ता द्वारा पात्र कर्मचारियों के लिए अलग से ईसीआर फाइल की जानी है ?",    उत्तर : प्रत्येक पात्र स्थापना को तीनों महीनों के लिए प्रत्येक माह हेतु अपने पात्र तथा अपात्र कर्मचारियों दोनों के साथ अपने कुल कर्मचारियों के संबंध में केवल एक वैध ईसीआर फाइल करनी है। 
303,"
304 - क्या नियोक्ता को ईसीआर के अलावा अन्य कोई सूचना भी फाइल करनी है ?","    उत्तर : फार्म 5ए (स्वामित्व रिटर्न) में स्थापना की सभी शाखाओं तथा विभागों का विवरण तथा कोड संख्या, यदि शाखाओं की प्रशासनिक सुविधा हेतु ली गई हो, का विवरण होना चाहिए। नियोक्ता अपने अनुमोदित डिजिटल हस्ताक्षर प्रमाण पत्र (डीएससी) का प्रयोग करके फार्म 5ए को ऑनलाइन अपडेट कर सकता है । "
304,"
305 - क्या अंशदान राशि आरंभ में स्थापना द्वारा भुगतान की जानी है और बाद में केंद्र सरकार द्वारा इसकी प्रतिपूर्ति की जाएगी ? ","    उत्तर : एक बार पात्र स्थापना के नियोक्ता द्वारा ईसीआर अपलोड किए जाने के पश्चात चालान, कर्मचारियों एवं नियोक्ता के भाग वाले अंशदान की ऐसी राशि को इस योजना के अंतर्गत पात्र कर्मचारियों को देय केंद्र सरकार राहत के रूप में तथा शेष राशि को नियोक्ता द्वारा देय राशि के रूप में प्रदर्शित करेगा ।
जैसा कि ऊपर उल्लेख है, चालान में प्रदर्शित राशि का जो नियोक्ता द्वारा देय है के भुगतान के पश्चात, पात्र कर्मचारियों के संबंध में कर्मचारी भविष्य निधि एवं कर्मचारी पेंशन योजना अंशदान सीधे उनके संबधित यूएएन में केंद्र सरकार द्वारा क्रेडिट किए जाएंगे । 
 "
305,"
306 - लाभ प्राप्त करने के लिए नियोक्ता का क्या दायित्व है ?","    उत्तर : नियोक्ता को फार्म 5ए में सही सूचना फाइल करना, कर्मचारियों की कुल संख्या के संबंध में विवरण अथवा घोषणा, वेतन का संवितरण, ईसीआर में वेतन की राशि तथा स्थापना का पूर्ण विवरण देना सुनिश्चित करना होगा। ईसीआर प्रस्तुत करते समय योजना के 6(vii) के अंतर्गत निर्धारित प्रारूप में एक प्रमाणपत्र /घोषणा नियोक्ता द्वारा फाइल की जाएगी।
 यदि यह पाया जाता है कि ईसीआर में अथवा फार्म 5ए में एवं अन्यथा इलेक्ट्रॉनिक रूप में दी गई सूचना अथवा की गई घोषणा असत्य / गलत है तो नियोक्ता, राहत वापस करने एवं कर्मचारी भविष्य निधि एवं प्रकीर्ण उपबंध अधिनियम, 1952 के अंतर्गत इस उल्लंघन के लिए दंडात्मक कार्रवाई हेतु उत्तरदाई होगा । 
 "
306,"
307 - आत्मनिर्भर भारत पैकेज के अंतर्गत केंद्र सरकार द्वारा घोषित कभनि अंशदान की संशोधित दर क्या है?","    उत्तर : इस पैकेज के अंतर्गत, कभनि एवं प्रकीर्ण उपबंध अधिनियम, 1952 के अंतर्गत कवर्ड सभी वर्गों की स्थापनाओं के लिए, नियोक्ता और कर्मचारी दोनों के लिए, कभनि अंशदान की मौजूदा सांविधिक दर 12 प्रतिशत से घटाकर मूल वेतन और महंगाई भत्ते की 10 प्रतिशत कर दी गई है। "
307,"
308 - अंशदान की दर में कमी का क्या उद्देश्य है?","    उत्तर : कभनि अंशदान की दर 12% से घटाकर मूल वेतन और महंगाई भत्ते के 10% करने का उद्देश्य, 4.3 लाख कर्मचारियों/सदस्यों और 6.5 लाख स्थापनाओं के नियोक्ताओं, दोनों को महामारी की स्थिति में नकदी के तत्काल संकट से निपटने में कुछ सीमा तक सहायता पहुंचाना है।  "
308,"
309 - क्या अंशदान की दर घटाने के लिए कभनि एवं प्रकीर्ण उपबंध अधिनियम, 1952 के अंतर्गत कोई अधिसूचना जारी की गई है? यदि हां, तो मैं अधिसूचना की जानकारी  कैसे प्राप्त कर सकता हूं?","    उत्तर : वेतन माह मई, 2020, जून, 2020 और जुलाई, 2020 के लिए अंशदान की सांविधिक दर 12% से घटाकर 10% करने हेतु भारत के राजपत्र में प्रकाशित एसओ 1513 (ई) दिनांक 18.05.2020 द्वारा अधिसूचित किया गया है। यह अधिसूचना कभनिसं वेबसाइट के होम पेज पर टैब- कोविड-19 के अंतर्गत उपलब्ध है। "
309,"
310 - अंशदान की घटी हुई दर किस अवधि के लिए लागू है?","    उत्तर : वेतन माह मई, 2020, जून, 2020 और जुलाई, 2020 के लिए अंशदान की सांविधिक दर 10% होगी।  "
310,"
311 - अंशदान की घटी हुई दर के लिए कौन पात्र हैं?","    उत्तर : यह, केंद्र और राज्य सार्वजनिक क्षेत्र के उद्यमों अथवा केंद्र सरकार अथवा राज्य सरकार के स्वामित्व या इसके नियंत्रण में अथवा इसके अधीन नियंत्रित होने वाली अन्य स्थापनाओं को छोड़कर, कभनि एवं प्रकीर्ण उपबंध  अधिनियम, 1952 के अंतर्गत कवर्ड सभी वर्गों की स्थापनाओं पर लागू है,

पीएमजीकेवाई लाभों के लिए पात्र स्थापनाओं पर भी घटी हुई दर लागू नहीं है, क्योंकि सभी कर्मचारियों का कभनि अंशदान (वेतन का 12%) और नियोक्ता का कभनि और कपेंयो अंशदान (वेतन का 12%), मासिक वेतन का कुल 24% अंशदान केंद्र सरकार द्वारा दिया जा रहा है।
 "
311,"
312 - क्या छूट प्राप्त स्थापनाएं अंशदान की घटी दर के लिए पात्र हैं?","    उत्तर : जी हाँ, घटी हुई दर छूट प्राप्त स्थापनाओं पर भी लागू है। "
312,"
313 - अंशदान की घटी हुई दर कर्मचारियों और नियोक्ता की कैसे सहायता करती है?","    उत्तर : अंशदान की सांविधिक दर 12% से घटकर 10% होने के परिणामस्वरूप, कर्मचारी की कभनि अंशदान की कटौती घटने के कारण वह अधिक वेतन प्राप्त कर सकेगा और नियोक्ता की देयता भी अपने कर्मचारियों के वेतन का 2% कम हो जाएगी। यदि मासिक कभनि वेतन 10,000/- रुपए है तो कर्मचारी के वेतन से 1200/- रुपए की बजाय केवल 1000/- रुपए की कटौती होगी और नियोक्ता को  कभनि अंशदान के 1200/- रुपए की बजाय केवल 1000/- का भुगतान करना होगा। "
313,"
314 - मुझे कॉस्ट टू कंपनी (सी टी सी) मॉडल के अनुसार वेतन मिलता है, क्या 12% से घटकर 10% हुई अंशदान की दर अब भी मेरे लिए लाभदायक होगी?","    उत्तर : कॉस्ट टू कंपनी (सी टी सी) मॉडल में यदि मासिक कभनि वेतन रुपए 10,000/- है तो कर्मचारी नियोक्ता से सीधे 200/- रुपए अधिक प्राप्त करता है चूंकि नियोक्ता का कभनि / कपेंयो अंशदान कम हो जाता है और उसके वेतन से 200/- रुपए कम की कटौती होती है। "
